epoch,train_loss,val_loss
1,133.73457358769008,118.64289675394694
2,90.69820303780692,99.14090077718099
3,74.65472411019462,90.37825146993
4,68.65747798102242,83.51262390136719
5,64.58333989007133,83.77178906758627
6,57.15862453733172,80.43311322530111
7,54.12234473637172,79.64387349446615
8,52.10586826324463,75.32615178426107
9,47.602896039145335,71.56043308258057
10,46.51701341084072,80.28771807352702
11,40.300170179094586,72.86739405314128
12,39.74444229670933,70.42973290761311
13,37.0085609463283,87.24454844156901
14,33.66807992662702,93.86059739430745
15,33.10734445299421,87.94096591949463
16,33.08476396288191,71.9863362121582
17,28.39506359917777,72.62555380503336
18,26.795901865277973,79.14192967732747
19,26.207644944872175,75.42030975341797
20,24.883483918053763,72.54166622161866
21,22.329308344977242,69.70427628835043
22,21.883698722294397,71.3741534423828
23,21.972340003422328,74.41864748636881
24,19.426077597481864,71.32184679667155
25,19.45736347062247,75.17751013437906
26,19.384131683622087,70.52297334035238
27,17.210097138541084,84.635332959493
28,16.61753181048802,71.03431767781575
29,17.204696384157455,71.96969233194987
30,14.488433525902884,72.61555480957031
31,13.57814797946385,71.18156069437663
32,13.772856266839163,80.4305377705892
33,14.096972308840071,68.94166793823243
34,16.472021056583948,72.61418876647949
35,13.93783761024475,72.71556045532226
36,12.47479635647365,73.04965159098307
37,12.309165395327977,72.71140488942464
38,12.270927399226597,72.01522443135579
39,11.08080768789564,72.97643463134766
40,9.952028984342302,78.03060757954916
41,10.839795579910279,74.95149920145671
42,9.758725410188948,72.37938959757487
43,9.701792083467756,72.6924585723877
44,11.676983250209263,74.82459111531576
45,11.089207598141261,72.53518463134766
46,10.242856389454433,75.41584562937419
47,8.815500123160225,77.82040784200032
48,8.062550318581717,73.97229591369629
49,8.158360266685486,74.90614857991537
50,12.840182077544076,70.63151251475016
