epoch,train_loss,val_loss
1,79.85238538742065,84.95090049743652
2,63.37283074787685,71.36643905639649
3,55.14316173280989,78.96838096618653
4,50.74291865757534,64.62372720082601
5,47.29682427270072,62.50429074605306
6,44.59688180106027,61.310065574645996
7,43.06565752846854,62.253136622111
8,38.42050433022635,67.31038770039876
9,36.766722804478235,78.28653401692708
10,34.49375931603568,56.45746448516846
11,35.03333147730146,67.18202466328938
12,32.09405769893101,64.12195472717285
13,28.978748393739973,60.33663458506266
14,29.481525786263603,53.10270800272624
15,28.79928362437657,54.16550802866618
16,24.892084580830165,54.37587385813395
17,23.946690861838203,52.3500677617391
18,22.965041328157696,56.083995259602865
19,21.54015803745815,53.0135915629069
20,20.178944097246443,49.292262382507325
21,19.96815190042768,50.97401496887207
22,18.601204960686818,54.02701423645019
23,17.057011440822055,50.36834070841471
24,16.687925199781144,51.99578730265299
25,16.683308610234942,52.30986223856608
26,15.350345024381365,48.7864807510376
27,14.822592044557844,54.02018549601237
28,15.64056799548013,55.580464083353675
29,13.734207954406738,49.773843892415364
30,12.2963844367436,50.367427088419596
31,12.854813652038574,49.6450252532959
32,11.673372761862618,49.13053202311198
33,11.473239006314959,50.27836613337199
34,10.715672858783178,52.99835912068685
35,12.019778493472508,50.954037526448566
36,11.08702558176858,56.42850626627604
37,10.11501166343689,52.0655132039388
38,9.15422845363617,52.015953839619954
39,9.592831922939846,50.54037413279215
40,9.638910199574061,52.397379887898765
41,8.998204894747053,49.34843474070231
42,8.246179002353124,52.15990945180257
43,7.670147565432957,52.23611038208008
44,8.012261806215559,55.90164885203043
45,8.219406700134277,51.23755770365397
46,14.229121189798628,52.8746657816569
47,8.013759429114206,62.06670770009359
48,6.785257863998413,54.92369707743327
49,6.235892153467451,51.07544887542725
50,6.495475806508746,53.207079327901205
