epoch,train_loss,val_loss
1,5159.582098715646,347.5668954467773
2,193.09938767569406,162.1477244059245
3,111.55424015045166,136.22336891174317
4,102.82304604121617,120.88159225463868
5,97.26323108673095,119.10401891072591
6,93.49312558037894,124.62721051534017
7,86.73568908691406,104.53462969462076
8,84.22981832231794,105.73743542989095
9,80.18448412758964,99.49311009724934
10,74.59064984185355,95.73606847127279
11,72.76012549809047,93.97753005981446
12,70.74551846095494,102.9177030690511
13,70.00284240450178,94.59248107910156
14,64.67683941432408,94.78118100484213
15,65.32983304159981,102.93744458516439
16,65.08006007603237,93.02354395548502
17,60.28822022846767,85.93349746704102
18,61.06235174724034,91.61724741617839
19,55.0912646484375,113.28252886454264
20,59.18419035230364,81.62464124043782
21,53.733203037806916,79.90776306152344
22,53.45391632625035,82.76345203399659
23,62.86159020560128,89.9153252283732
24,56.47943890435355,79.74755873362223
25,51.84993226460048,75.93906697591146
26,48.08874334335327,79.7185056813558
27,50.098326119014196,81.06854311625163
28,44.82069047927857,83.05034690856934
29,45.705281328473774,77.95232536315918
30,45.11827187401908,76.64600573221843
31,41.40505583354405,77.42883543650309
32,38.62384717123849,82.84653142293294
33,37.74428065708705,74.38817784627278
34,36.368102024623326,88.13830581665039
35,45.836771253858295,89.79007164001465
36,40.07856641224453,81.00101888020833
37,34.93793692316328,72.14492471059164
38,32.46443249974932,94.12433680216472
39,34.134035505567276,70.71093388875326
40,31.886700713293894,78.57736735026042
41,31.05461135183062,76.21846828460693
42,30.388851866040913,70.63040243784586
43,29.147322954450335,74.14901621500651
44,45.37673644338335,85.1994358698527
45,34.761413653237476,79.24020562489828
46,32.97353345326015,76.29162846883138
47,31.025845192500523,71.07004229227702
48,25.47162473133632,72.0124952952067
49,26.127970121928623,74.65260960896809
50,33.47673149245126,76.98925601959229
