epoch,train_loss,val_loss
1,0.28664177883239017,0.132623917338523
2,0.3591445699334145,0.13392080773006787
3,0.12396820414633979,0.10722222991965034
4,0.08809696584939956,0.07835081355138258
5,0.06684133250798498,0.05587791329757734
6,0.1416812954914002,0.13246380537748337
7,0.12003093489578792,0.1002070659940893
8,0.09741366129545938,0.09444191069765524
9,0.06743474563672429,0.0590681792660193
10,0.054925817996263504,0.05235453136265278
11,0.04393705807271458,0.043796760622750626
12,0.03898235486731643,0.03442243266512047
13,0.03229377544706776,0.030130334706469017
14,0.029680835491135007,0.03081596913662824
15,0.02665589347126938,0.02989062743092125
16,0.04189402127549762,0.027835791507227856
17,0.026384578840363593,0.02452065304599025
18,0.024258314747185934,0.022718553262000733
19,0.023439103914868264,0.02329053721305999
20,0.021908251719460602,0.02129974343221296
21,0.021525675235759646,0.026693757877431133
22,0.02260067541861818,0.02139062053439292
23,0.022271350274483362,0.020796912468292496
24,0.019452297501266,0.02221896592527628
25,0.019224997547765573,0.01967144003984603
26,0.0190234494262508,0.020323530686172573
27,0.01856964270451239,0.02029111913659356
28,0.01882761586457491,0.0197702766480771
29,0.019973236286924,0.019738873128186573
30,0.019191640154236838,0.019195102705535563
31,0.018964695309599242,0.019232930065217344
32,0.01899656458269982,0.018938323948532343
33,0.017779486963436716,0.018845638810572298
34,0.01810924042725847,0.020996603098782627
35,0.01778534602019049,0.018832813398065893
36,0.020871809470866406,0.021302179687402466
37,0.01914936350215049,0.019737156531350178
38,0.018962969497910567,0.019636660898950966
39,0.01792268268764019,0.018678486135534265
40,0.017950635456613132,0.019893901761282574
41,0.02113910546260221,0.024278416636992584
42,0.020675403473987466,0.018823457246815615
43,0.018892836127252805,0.018378133970228108
44,0.01764581777332794,0.01904253742064942
45,0.01797278771797816,0.0185344510034404
46,0.017880096809849852,0.018304732501168142
47,0.01997330677473829,0.02217765838246454
48,0.028659131839161828,0.028651949187571354
49,0.025743534682052475,0.03337324859405106
50,0.02131570354991016,0.020114881240508774
51,0.018952807881647632,0.019223063591529022
52,0.018297859529654185,0.01905750013379888
53,0.017991897854067032,0.018594823904674162
54,0.017686381465977147,0.01865163263441487
55,0.017371844376126926,0.018052240706641565
56,0.017243777614619052,0.01967664308507334
57,0.017215018453342574,0.019425907214595514
58,0.017350219881960324,0.01869758019562472
59,0.03382261550674836,0.023942428895018318
60,0.019476790930188836,0.02000408505343578
61,0.018012656679465656,0.019016291692175648
62,0.018117678209784487,0.019857927987521343
63,0.017192861331360682,0.01876246002079411
64,0.019480096983412902,0.02155223192477768
65,0.01955340031889223,0.019718703263523905
66,0.37961286100603286,0.03719679672609676
67,0.031621668044300305,0.028831778940829365
68,0.040250746284921965,0.029061535034667362
69,0.025055957159825733,0.024285388602451843
70,0.022724772989749908,0.022996192882684143
71,0.02163526187872603,0.022419690323824234
72,0.021222646454615253,0.02479248959571123
73,0.020522244469750494,0.02125870893624696
74,0.020337306885492235,0.020946987650611183
75,0.020052160721804414,0.021912596103819935
76,0.019431661229048457,0.02092389737001874
77,0.019817230939155533,0.021774552169848572
78,0.019498040207794734,0.020928528413853863
79,0.019457295528125196,0.020380166951905598
80,0.018790684844411557,0.021045893007381397
81,0.01879542527631635,0.021042068615894426
82,0.018828283126155535,0.020148854321715506
83,0.018692678275207677,0.020256140692667526
84,0.019094585964367503,0.020158192650838333
85,0.018491707937348455,0.02383918162773956
86,0.018180633575788568,0.019064428369429978
87,0.03267502216178746,0.026251905597746372
88,0.020343329872758616,0.020662802102213555
89,0.018731426979814256,0.019117775711823593
90,0.01868029808891671,0.020162125964733688
91,0.018634369029175667,0.01890298156914386
92,0.018022108326355615,0.018484273925423622
93,0.01831121410997141,0.019417741420594128
94,0.017915822015631768,0.01843692036345601
95,0.01777604440493243,0.02058810063383796
96,0.01815909927799588,0.018305265937339176
97,0.017845164789330393,0.01806791837919842
98,0.017486047177087693,0.01925852911716158
99,0.017309418471441382,0.017900454727086155
100,0.017213109268673827,0.018302440643310547
