epoch,train_loss,val_loss
1,21.87948137828282,22.83684937795003
2,19.967994218553816,22.64812800089518
3,19.88853504180908,23.836214167277017
4,19.55448341369629,22.803311347961426
5,19.195826431001937,22.559139811197916
6,18.812886304855347,21.76724286397298
7,18.48864756856646,22.245494702657062
8,18.527159252166747,21.249984664916994
9,18.30516477039882,21.814557596842448
10,18.150143918991088,21.449754575093586
11,18.08177116394043,21.228582865397136
12,17.914721772330147,21.392283248901368
13,17.86556785583496,21.027483863830568
14,17.94564926147461,21.01496166229248
15,17.6471516091483,21.226723461151124
16,17.444138409750803,21.51487269083659
17,17.403408836637226,20.899101181030275
18,17.20901613507952,20.863653914133707
19,17.12625025885446,21.33546100616455
20,17.089982510975428,20.725137634277345
21,16.768853735242573,21.33395617167155
22,16.947013968058993,20.901660327911376
23,17.09719691140311,21.925650647481284
24,16.675971855436053,21.030815823872885
25,16.69949996130807,21.096857325236
26,16.69138041768755,21.19694012959798
27,16.227465485164096,20.808931045532226
28,16.14244369506836,20.935472679138183
29,15.962982049669538,20.722072588602703
30,15.857449331283568,20.983230692545572
31,15.893931897027151,20.883617725372314
32,15.776881934574671,21.287135353088377
33,15.645149586541311,21.09721658070882
34,15.525857263292584,20.376615098317465
35,15.590764920370919,21.491574999491373
36,15.532707958221435,20.922509288787843
37,15.325364468438284,20.577101345062257
38,15.03743385042463,20.568921432495117
39,15.10654378073556,20.26035213470459
40,15.415945546286446,21.572576134999593
41,15.197559992926461,20.95740395863851
42,15.018626085008894,21.025440622965494
43,14.803970627103533,21.12636412938436
44,14.59128260067531,21.116591046651205
45,14.693055601119996,20.55420956293742
46,14.36326767376491,21.238926753997802
47,14.345717405591692,20.647409286499023
48,14.492890532357352,20.925023873647053
49,14.485650780541556,21.583066527048747
50,14.48394575391497,21.48281515757243
