epoch,train_loss,val_loss
1,120.35342012950352,105.49263646443684
2,89.64050222669329,104.37972661336264
3,88.99062337057931,103.57903045654297
4,87.89552971976144,103.38246053059896
5,85.46462437220983,100.83266660054525
6,82.87795558929443,96.90443845113118
7,80.16753944124494,94.21557192484538
8,78.80003928320748,93.93162808736166
9,77.24555242265974,92.08836107889812
10,75.59051299231393,92.5063224029541
11,75.92011874607631,92.83530410766602
12,74.73700623103551,89.04696329752605
13,74.92566863468716,90.67040415445963
14,74.79910786764962,88.80209587097168
15,73.44197382790702,89.169652150472
16,73.17262364523751,90.19359924316406
17,72.78939234052386,89.77017115275065
18,71.99987474714007,88.63553194681803
19,71.94665409633092,95.7587661743164
20,71.92025340761457,89.24845891316731
21,70.5282441493443,86.15901289621989
22,70.66248237609864,93.406461130778
23,70.32647418703351,86.54991101582846
24,69.60757917676654,84.74584213256836
25,69.34613006591798,86.57279459635417
26,69.18057371412004,82.51557165781657
27,68.88885528836931,84.37560958862305
28,68.19316858291626,86.21748537699382
29,67.68682382856096,85.19072026570637
30,67.46228819438389,88.25713373819987
31,67.19432275499616,84.95755999247233
32,66.3145724269322,82.56083833058675
33,66.40821428026472,81.05905521392822
34,65.82655028206962,85.52418716430664
35,65.55085727146694,83.45209721883138
36,64.81329243523734,83.26631153106689
37,65.76898554665702,80.86084398905436
38,64.1001352419172,79.42382935841879
39,63.27695616585868,83.93851502736409
40,64.71042146955217,82.1769863128662
41,64.26591412952968,85.53786270141602
42,63.95030906132289,84.23516621907552
43,62.820339497157505,80.61302248636882
44,63.34642172949655,80.18736746470134
45,62.59898377554757,85.41068251291911
46,62.68089266368321,79.58841850280761
47,63.07697907311576,79.10038571675618
48,61.869380506787984,80.0096356201172
49,62.21174561091832,77.48336212158203
50,61.66776692254203,78.89851791381835
